Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
1.85776	24	0	17	LastDelay	0.05776	57760	1	2
1.85776	24	0	17	FullDelay	0.05776	57760	1	2
1.91552	0	0	17	LastDelay	0.11552	115520	1	4
1.91552	0	0	17	FullDelay	0.11552	115520	1	4
1.95776	24	0	18	LastDelay	0.05776	57760	1	2
1.95776	24	0	18	FullDelay	0.05776	57760	1	2
2.01552	0	0	18	LastDelay	0.11552	115520	1	4
2.01552	0	0	18	FullDelay	0.11552	115520	1	4
2.05776	24	0	19	LastDelay	0.05776	57760	1	2
2.05776	24	0	19	FullDelay	0.05776	57760	1	2
2.11552	0	0	19	LastDelay	0.11552	115520	1	4
2.11552	0	0	19	FullDelay	0.11552	115520	1	4
2.15776	24	0	20	LastDelay	0.05776	57760	1	2
2.15776	24	0	20	FullDelay	0.05776	57760	1	2
2.21552	0	0	20	LastDelay	0.11552	115520	1	4
2.21552	0	0	20	FullDelay	0.11552	115520	1	4
2.25776	24	0	21	LastDelay	0.05776	57760	1	2
2.25776	24	0	21	FullDelay	0.05776	57760	1	2
2.31552	0	0	21	LastDelay	0.11552	115520	1	4
2.31552	0	0	21	FullDelay	0.11552	115520	1	4
2.35776	24	0	22	LastDelay	0.05776	57760	1	2
2.35776	24	0	22	FullDelay	0.05776	57760	1	2
2.41552	0	0	22	LastDelay	0.11552	115520	1	4
2.41552	0	0	22	FullDelay	0.11552	115520	1	4
2.45776	24	0	23	LastDelay	0.05776	57760	1	2
2.45776	24	0	23	FullDelay	0.05776	57760	1	2
2.51552	0	0	23	LastDelay	0.11552	115520	1	4
2.51552	0	0	23	FullDelay	0.11552	115520	1	4
2.55776	24	0	24	LastDelay	0.05776	57760	1	2
2.55776	24	0	24	FullDelay	0.05776	57760	1	2
2.61552	0	0	24	LastDelay	0.11552	115520	1	4
2.61552	0	0	24	FullDelay	0.11552	115520	1	4
2.65776	24	0	25	LastDelay	0.05776	57760	1	2
2.65776	24	0	25	FullDelay	0.05776	57760	1	2
2.71552	0	0	25	LastDelay	0.11552	115520	1	4
2.71552	0	0	25	FullDelay	0.11552	115520	1	4
2.75776	24	0	26	LastDelay	0.05776	57760	1	2
2.75776	24	0	26	FullDelay	0.05776	57760	1	2
2.81552	0	0	26	LastDelay	0.11552	115520	1	4
2.81552	0	0	26	FullDelay	0.11552	115520	1	4
2.85776	24	0	27	LastDelay	0.05776	57760	1	2
2.85776	24	0	27	FullDelay	0.05776	57760	1	2
2.91552	0	0	27	LastDelay	0.11552	115520	1	4
2.91552	0	0	27	FullDelay	0.11552	115520	1	4
2.95776	24	0	28	LastDelay	0.05776	57760	1	2
2.95776	24	0	28	FullDelay	0.05776	57760	1	2
3.01552	0	0	28	LastDelay	0.11552	115520	1	4
3.01552	0	0	28	FullDelay	0.11552	115520	1	4
3.05776	24	0	29	LastDelay	0.05776	57760	1	2
3.05776	24	0	29	FullDelay	0.05776	57760	1	2
3.11552	0	0	29	LastDelay	0.11552	115520	1	4
3.11552	0	0	29	FullDelay	0.11552	115520	1	4
3.15776	24	0	30	LastDelay	0.05776	57760	1	2
3.15776	24	0	30	FullDelay	0.05776	57760	1	2
3.21552	0	0	30	LastDelay	0.11552	115520	1	4
3.21552	0	0	30	FullDelay	0.11552	115520	1	4
3.25776	24	0	31	LastDelay	0.05776	57760	1	2
3.25776	24	0	31	FullDelay	0.05776	57760	1	2
3.31552	0	0	31	LastDelay	0.11552	115520	1	4
3.31552	0	0	31	FullDelay	0.11552	115520	1	4
3.35776	24	0	32	LastDelay	0.05776	57760	1	2
3.35776	24	0	32	FullDelay	0.05776	57760	1	2
3.41552	0	0	32	LastDelay	0.11552	115520	1	4
3.41552	0	0	32	FullDelay	0.11552	115520	1	4
3.45776	24	0	33	LastDelay	0.05776	57760	1	2
3.45776	24	0	33	FullDelay	0.05776	57760	1	2
3.51552	0	0	33	LastDelay	0.11552	115520	1	4
3.51552	0	0	33	FullDelay	0.11552	115520	1	4
3.55776	24	0	34	LastDelay	0.05776	57760	1	2
3.55776	24	0	34	FullDelay	0.05776	57760	1	2
3.61552	0	0	34	LastDelay	0.11552	115520	1	4
3.61552	0	0	34	FullDelay	0.11552	115520	1	4
3.65776	24	0	35	LastDelay	0.05776	57760	1	2
3.65776	24	0	35	FullDelay	0.05776	57760	1	2
3.71552	0	0	35	LastDelay	0.11552	115520	1	4
3.71552	0	0	35	FullDelay	0.11552	115520	1	4
3.75776	24	0	36	LastDelay	0.05776	57760	1	2
3.75776	24	0	36	FullDelay	0.05776	57760	1	2
3.81552	0	0	36	LastDelay	0.11552	115520	1	4
3.81552	0	0	36	FullDelay	0.11552	115520	1	4
3.85776	24	0	37	LastDelay	0.05776	57760	1	2
3.85776	24	0	37	FullDelay	0.05776	57760	1	2
3.91552	0	0	37	LastDelay	0.11552	115520	1	4
3.91552	0	0	37	FullDelay	0.11552	115520	1	4
3.95776	24	0	38	LastDelay	0.05776	57760	1	2
3.95776	24	0	38	FullDelay	0.05776	57760	1	2
4.01552	0	0	38	LastDelay	0.11552	115520	1	4
4.01552	0	0	38	FullDelay	0.11552	115520	1	4
4.05776	24	0	39	LastDelay	0.05776	57760	1	2
4.05776	24	0	39	FullDelay	0.05776	57760	1	2
4.11552	0	0	39	LastDelay	0.11552	115520	1	4
4.11552	0	0	39	FullDelay	0.11552	115520	1	4
4.15776	24	0	40	LastDelay	0.05776	57760	1	2
4.15776	24	0	40	FullDelay	0.05776	57760	1	2
4.21552	0	0	40	LastDelay	0.11552	115520	1	4
4.21552	0	0	40	FullDelay	0.11552	115520	1	4
4.25776	24	0	41	LastDelay	0.05776	57760	1	2
4.25776	24	0	41	FullDelay	0.05776	57760	1	2
4.31552	0	0	41	LastDelay	0.11552	115520	1	4
4.31552	0	0	41	FullDelay	0.11552	115520	1	4
4.35776	24	0	42	LastDelay	0.05776	57760	1	2
4.35776	24	0	42	FullDelay	0.05776	57760	1	2
4.41552	0	0	42	LastDelay	0.11552	115520	1	4
4.41552	0	0	42	FullDelay	0.11552	115520	1	4
4.45776	24	0	43	LastDelay	0.05776	57760	1	2
4.45776	24	0	43	FullDelay	0.05776	57760	1	2
4.51552	0	0	43	LastDelay	0.11552	115520	1	4
4.51552	0	0	43	FullDelay	0.11552	115520	1	4
4.55776	24	0	44	LastDelay	0.05776	57760	1	2
4.55776	24	0	44	FullDelay	0.05776	57760	1	2
4.61552	0	0	44	LastDelay	0.11552	115520	1	4
4.61552	0	0	44	FullDelay	0.11552	115520	1	4
4.65776	24	0	45	LastDelay	0.05776	57760	1	2
4.65776	24	0	45	FullDelay	0.05776	57760	1	2
4.71552	0	0	45	LastDelay	0.11552	115520	1	4
4.71552	0	0	45	FullDelay	0.11552	115520	1	4
4.75776	24	0	46	LastDelay	0.05776	57760	1	2
4.75776	24	0	46	FullDelay	0.05776	57760	1	2
4.81552	0	0	46	LastDelay	0.11552	115520	1	4
4.81552	0	0	46	FullDelay	0.11552	115520	1	4
4.85776	24	0	47	LastDelay	0.05776	57760	1	2
4.85776	24	0	47	FullDelay	0.05776	57760	1	2
4.91552	0	0	47	LastDelay	0.11552	115520	1	4
4.91552	0	0	47	FullDelay	0.11552	115520	1	4
4.95776	24	0	48	LastDelay	0.05776	57760	1	2
4.95776	24	0	48	FullDelay	0.05776	57760	1	2
5.01552	0	0	48	LastDelay	0.11552	115520	1	4
5.01552	0	0	48	FullDelay	0.11552	115520	1	4
5.05776	24	0	49	LastDelay	0.05776	57760	1	2
5.05776	24	0	49	FullDelay	0.05776	57760	1	2
5.11552	0	0	49	LastDelay	0.11552	115520	1	4
5.11552	0	0	49	FullDelay	0.11552	115520	1	4
5.15776	24	0	50	LastDelay	0.05776	57760	1	2
5.15776	24	0	50	FullDelay	0.05776	57760	1	2
5.21552	0	0	50	LastDelay	0.11552	115520	1	4
5.21552	0	0	50	FullDelay	0.11552	115520	1	4
5.25776	24	0	51	LastDelay	0.05776	57760	1	2
5.25776	24	0	51	FullDelay	0.05776	57760	1	2
5.31552	0	0	51	LastDelay	0.11552	115520	1	4
5.31552	0	0	51	FullDelay	0.11552	115520	1	4
5.35776	24	0	52	LastDelay	0.05776	57760	1	2
5.35776	24	0	52	FullDelay	0.05776	57760	1	2
5.41552	0	0	52	LastDelay	0.11552	115520	1	4
5.41552	0	0	52	FullDelay	0.11552	115520	1	4
5.45776	24	0	53	LastDelay	0.05776	57760	1	2
5.45776	24	0	53	FullDelay	0.05776	57760	1	2
5.51552	0	0	53	LastDelay	0.11552	115520	1	4
5.51552	0	0	53	FullDelay	0.11552	115520	1	4
5.55776	24	0	54	LastDelay	0.05776	57760	1	2
5.55776	24	0	54	FullDelay	0.05776	57760	1	2
5.61552	0	0	54	LastDelay	0.11552	115520	1	4
5.61552	0	0	54	FullDelay	0.11552	115520	1	4
5.65776	24	0	55	LastDelay	0.05776	57760	1	2
5.65776	24	0	55	FullDelay	0.05776	57760	1	2
5.71552	0	0	55	LastDelay	0.11552	115520	1	4
5.71552	0	0	55	FullDelay	0.11552	115520	1	4
5.75776	24	0	56	LastDelay	0.05776	57760	1	2
5.75776	24	0	56	FullDelay	0.05776	57760	1	2
5.81552	0	0	56	LastDelay	0.11552	115520	1	4
5.81552	0	0	56	FullDelay	0.11552	115520	1	4
5.85776	24	0	57	LastDelay	0.05776	57760	1	2
5.85776	24	0	57	FullDelay	0.05776	57760	1	2
5.91552	0	0	57	LastDelay	0.11552	115520	1	4
5.91552	0	0	57	FullDelay	0.11552	115520	1	4
5.95776	24	0	58	LastDelay	0.05776	57760	1	2
5.95776	24	0	58	FullDelay	0.05776	57760	1	2
6.01552	0	0	58	LastDelay	0.11552	115520	1	4
6.01552	0	0	58	FullDelay	0.11552	115520	1	4
6.05776	24	0	59	LastDelay	0.05776	57760	1	2
6.05776	24	0	59	FullDelay	0.05776	57760	1	2
6.11552	0	0	59	LastDelay	0.11552	115520	1	4
6.11552	0	0	59	FullDelay	0.11552	115520	1	4
6.15776	24	0	60	LastDelay	0.05776	57760	1	2
6.15776	24	0	60	FullDelay	0.05776	57760	1	2
6.21552	0	0	60	LastDelay	0.11552	115520	1	4
6.21552	0	0	60	FullDelay	0.11552	115520	1	4
6.25776	24	0	61	LastDelay	0.05776	57760	1	2
6.25776	24	0	61	FullDelay	0.05776	57760	1	2
6.31552	0	0	61	LastDelay	0.11552	115520	1	4
6.31552	0	0	61	FullDelay	0.11552	115520	1	4
6.35776	24	0	62	LastDelay	0.05776	57760	1	2
6.35776	24	0	62	FullDelay	0.05776	57760	1	2
6.41552	0	0	62	LastDelay	0.11552	115520	1	4
6.41552	0	0	62	FullDelay	0.11552	115520	1	4
6.45776	24	0	63	LastDelay	0.05776	57760	1	2
6.45776	24	0	63	FullDelay	0.05776	57760	1	2
6.51552	0	0	63	LastDelay	0.11552	115520	1	4
6.51552	0	0	63	FullDelay	0.11552	115520	1	4
6.55776	24	0	64	LastDelay	0.05776	57760	1	2
6.55776	24	0	64	FullDelay	0.05776	57760	1	2
6.61552	0	0	64	LastDelay	0.11552	115520	1	4
6.61552	0	0	64	FullDelay	0.11552	115520	1	4
6.65776	24	0	65	LastDelay	0.05776	57760	1	2
6.65776	24	0	65	FullDelay	0.05776	57760	1	2
6.71552	0	0	65	LastDelay	0.11552	115520	1	4
6.71552	0	0	65	FullDelay	0.11552	115520	1	4
6.75776	24	0	66	LastDelay	0.05776	57760	1	2
6.75776	24	0	66	FullDelay	0.05776	57760	1	2
6.81552	0	0	66	LastDelay	0.11552	115520	1	4
6.81552	0	0	66	FullDelay	0.11552	115520	1	4
6.85776	24	0	67	LastDelay	0.05776	57760	1	2
6.85776	24	0	67	FullDelay	0.05776	57760	1	2
6.91552	0	0	67	LastDelay	0.11552	115520	1	4
6.91552	0	0	67	FullDelay	0.11552	115520	1	4
6.95776	24	0	68	LastDelay	0.05776	57760	1	2
6.95776	24	0	68	FullDelay	0.05776	57760	1	2
7.01552	0	0	68	LastDelay	0.11552	115520	1	4
7.01552	0	0	68	FullDelay	0.11552	115520	1	4
7.05776	24	0	69	LastDelay	0.05776	57760	1	2
7.05776	24	0	69	FullDelay	0.05776	57760	1	2
7.11552	0	0	69	LastDelay	0.11552	115520	1	4
7.11552	0	0	69	FullDelay	0.11552	115520	1	4
7.15776	24	0	70	LastDelay	0.05776	57760	1	2
7.15776	24	0	70	FullDelay	0.05776	57760	1	2
7.21552	0	0	70	LastDelay	0.11552	115520	1	4
7.21552	0	0	70	FullDelay	0.11552	115520	1	4
7.25776	24	0	71	LastDelay	0.05776	57760	1	2
7.25776	24	0	71	FullDelay	0.05776	57760	1	2
7.31552	0	0	71	LastDelay	0.11552	115520	1	4
7.31552	0	0	71	FullDelay	0.11552	115520	1	4
7.35776	24	0	72	LastDelay	0.05776	57760	1	2
7.35776	24	0	72	FullDelay	0.05776	57760	1	2
7.41552	0	0	72	LastDelay	0.11552	115520	1	4
7.41552	0	0	72	FullDelay	0.11552	115520	1	4
7.45776	24	0	73	LastDelay	0.05776	57760	1	2
7.45776	24	0	73	FullDelay	0.05776	57760	1	2
7.51552	0	0	73	LastDelay	0.11552	115520	1	4
7.51552	0	0	73	FullDelay	0.11552	115520	1	4
7.55776	24	0	74	LastDelay	0.05776	57760	1	2
7.55776	24	0	74	FullDelay	0.05776	57760	1	2
7.61552	0	0	74	LastDelay	0.11552	115520	1	4
7.61552	0	0	74	FullDelay	0.11552	115520	1	4
7.65776	24	0	75	LastDelay	0.05776	57760	1	2
7.65776	24	0	75	FullDelay	0.05776	57760	1	2
7.71552	0	0	75	LastDelay	0.11552	115520	1	4
7.71552	0	0	75	FullDelay	0.11552	115520	1	4
7.75776	24	0	76	LastDelay	0.05776	57760	1	2
7.75776	24	0	76	FullDelay	0.05776	57760	1	2
7.81552	0	0	76	LastDelay	0.11552	115520	1	4
7.81552	0	0	76	FullDelay	0.11552	115520	1	4
7.85776	24	0	77	LastDelay	0.05776	57760	1	2
7.85776	24	0	77	FullDelay	0.05776	57760	1	2
7.91552	0	0	77	LastDelay	0.11552	115520	1	4
7.91552	0	0	77	FullDelay	0.11552	115520	1	4
7.95776	24	0	78	LastDelay	0.05776	57760	1	2
7.95776	24	0	78	FullDelay	0.05776	57760	1	2
8.01552	0	0	78	LastDelay	0.11552	115520	1	4
8.01552	0	0	78	FullDelay	0.11552	115520	1	4
8.05776	24	0	79	LastDelay	0.05776	57760	1	2
8.05776	24	0	79	FullDelay	0.05776	57760	1	2
8.11552	0	0	79	LastDelay	0.11552	115520	1	4
8.11552	0	0	79	FullDelay	0.11552	115520	1	4
8.15776	24	0	80	LastDelay	0.05776	57760	1	2
8.15776	24	0	80	FullDelay	0.05776	57760	1	2
8.21552	0	0	80	LastDelay	0.11552	115520	1	4
8.21552	0	0	80	FullDelay	0.11552	115520	1	4
8.25776	24	0	81	LastDelay	0.05776	57760	1	2
8.25776	24	0	81	FullDelay	0.05776	57760	1	2
8.31552	0	0	81	LastDelay	0.11552	115520	1	4
8.31552	0	0	81	FullDelay	0.11552	115520	1	4
8.35776	24	0	82	LastDelay	0.05776	57760	1	2
8.35776	24	0	82	FullDelay	0.05776	57760	1	2
8.41552	0	0	82	LastDelay	0.11552	115520	1	4
8.41552	0	0	82	FullDelay	0.11552	115520	1	4
8.45776	24	0	83	LastDelay	0.05776	57760	1	2
8.45776	24	0	83	FullDelay	0.05776	57760	1	2
8.51552	0	0	83	LastDelay	0.11552	115520	1	4
8.51552	0	0	83	FullDelay	0.11552	115520	1	4
8.55776	24	0	84	LastDelay	0.05776	57760	1	2
8.55776	24	0	84	FullDelay	0.05776	57760	1	2
8.61552	0	0	84	LastDelay	0.11552	115520	1	4
8.61552	0	0	84	FullDelay	0.11552	115520	1	4
8.65776	24	0	85	LastDelay	0.05776	57760	1	2
8.65776	24	0	85	FullDelay	0.05776	57760	1	2
8.71552	0	0	85	LastDelay	0.11552	115520	1	4
8.71552	0	0	85	FullDelay	0.11552	115520	1	4
8.75776	24	0	86	LastDelay	0.05776	57760	1	2
8.75776	24	0	86	FullDelay	0.05776	57760	1	2
8.81552	0	0	86	LastDelay	0.11552	115520	1	4
8.81552	0	0	86	FullDelay	0.11552	115520	1	4
8.85776	24	0	87	LastDelay	0.05776	57760	1	2
8.85776	24	0	87	FullDelay	0.05776	57760	1	2
8.91552	0	0	87	LastDelay	0.11552	115520	1	4
8.91552	0	0	87	FullDelay	0.11552	115520	1	4
8.95776	24	0	88	LastDelay	0.05776	57760	1	2
8.95776	24	0	88	FullDelay	0.05776	57760	1	2
9.01552	0	0	88	LastDelay	0.11552	115520	1	4
9.01552	0	0	88	FullDelay	0.11552	115520	1	4
9.05776	24	0	89	LastDelay	0.05776	57760	1	2
9.05776	24	0	89	FullDelay	0.05776	57760	1	2
9.11552	0	0	89	LastDelay	0.11552	115520	1	4
9.11552	0	0	89	FullDelay	0.11552	115520	1	4
9.15776	24	0	90	LastDelay	0.05776	57760	1	2
9.15776	24	0	90	FullDelay	0.05776	57760	1	2
9.21552	0	0	90	LastDelay	0.11552	115520	1	4
9.21552	0	0	90	FullDelay	0.11552	115520	1	4
9.25776	24	0	91	LastDelay	0.05776	57760	1	2
9.25776	24	0	91	FullDelay	0.05776	57760	1	2
9.31552	0	0	91	LastDelay	0.11552	115520	1	4
9.31552	0	0	91	FullDelay	0.11552	115520	1	4
9.35776	24	0	92	LastDelay	0.05776	57760	1	2
9.35776	24	0	92	FullDelay	0.05776	57760	1	2
9.41552	0	0	92	LastDelay	0.11552	115520	1	4
9.41552	0	0	92	FullDelay	0.11552	115520	1	4
9.45776	24	0	93	LastDelay	0.05776	57760	1	2
9.45776	24	0	93	FullDelay	0.05776	57760	1	2
9.51552	0	0	93	LastDelay	0.11552	115520	1	4
9.51552	0	0	93	FullDelay	0.11552	115520	1	4
9.55776	24	0	94	LastDelay	0.05776	57760	1	2
9.55776	24	0	94	FullDelay	0.05776	57760	1	2
9.61552	0	0	94	LastDelay	0.11552	115520	1	4
9.61552	0	0	94	FullDelay	0.11552	115520	1	4
9.65776	24	0	95	LastDelay	0.05776	57760	1	2
9.65776	24	0	95	FullDelay	0.05776	57760	1	2
9.71552	0	0	95	LastDelay	0.11552	115520	1	4
9.71552	0	0	95	FullDelay	0.11552	115520	1	4
9.75776	24	0	96	LastDelay	0.05776	57760	1	2
9.75776	24	0	96	FullDelay	0.05776	57760	1	2
9.81552	0	0	96	LastDelay	0.11552	115520	1	4
9.81552	0	0	96	FullDelay	0.11552	115520	1	4
9.85776	24	0	97	LastDelay	0.05776	57760	1	2
9.85776	24	0	97	FullDelay	0.05776	57760	1	2
9.91552	0	0	97	LastDelay	0.11552	115520	1	4
9.91552	0	0	97	FullDelay	0.11552	115520	1	4
9.95776	24	0	98	LastDelay	0.05776	57760	1	2
9.95776	24	0	98	FullDelay	0.05776	57760	1	2
