Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
2.3888	8	0	20	FullDelay	0.2888	288800	1	10
2.39096	1	0	18	FullDelay	0.49096	490960	1	17
2.39738	80	0	20	FullDelay	0.297376	297376	1	10
2.40432	22	0	19	FullDelay	0.40432	404320	1	14
2.41984	0	0	18	FullDelay	0.51984	519840	1	18
2.42453	25	0	20	FullDelay	0.324528	324528	1	11
2.45168	15	0	20	FullDelay	0.35168	351680	1	12
2.45992	9	0	21	FullDelay	0.25992	259920	1	9
2.46123	90	0	21	FullDelay	0.261232	261232	1	9
2.46208	11	0	19	FullDelay	0.46208	462080	1	16
2.4888	8	0	21	FullDelay	0.2888	288800	1	10
2.49096	1	0	19	FullDelay	0.49096	490960	1	17
2.49738	80	0	21	FullDelay	0.297376	297376	1	10
2.50432	22	0	20	FullDelay	0.40432	404320	1	14
2.51984	0	0	19	FullDelay	0.51984	519840	1	18
2.52453	25	0	21	FullDelay	0.324528	324528	1	11
2.55168	15	0	21	FullDelay	0.35168	351680	1	12
2.55992	9	0	22	FullDelay	0.25992	259920	1	9
2.56123	90	0	22	FullDelay	0.261232	261232	1	9
2.56208	11	0	20	FullDelay	0.46208	462080	1	16
2.5888	8	0	22	FullDelay	0.2888	288800	1	10
2.59096	1	0	20	FullDelay	0.49096	490960	1	17
2.59738	80	0	22	FullDelay	0.297376	297376	1	10
2.60432	22	0	21	FullDelay	0.40432	404320	1	14
2.61984	0	0	20	FullDelay	0.51984	519840	1	18
2.62453	25	0	22	FullDelay	0.324528	324528	1	11
2.65168	15	0	22	FullDelay	0.35168	351680	1	12
2.65992	9	0	23	FullDelay	0.25992	259920	1	9
2.66123	90	0	23	FullDelay	0.261232	261232	1	9
2.66208	11	0	21	FullDelay	0.46208	462080	1	16
2.6888	8	0	23	FullDelay	0.2888	288800	1	10
2.69096	1	0	21	FullDelay	0.49096	490960	1	17
2.69738	80	0	23	FullDelay	0.297376	297376	1	10
2.70432	22	0	22	FullDelay	0.40432	404320	1	14
2.71984	0	0	21	FullDelay	0.51984	519840	1	18
2.72453	25	0	23	FullDelay	0.324528	324528	1	11
2.75168	15	0	23	FullDelay	0.35168	351680	1	12
2.75992	9	0	24	FullDelay	0.25992	259920	1	9
2.76123	90	0	24	FullDelay	0.261232	261232	1	9
2.76208	11	0	22	FullDelay	0.46208	462080	1	16
2.7888	8	0	24	FullDelay	0.2888	288800	1	10
2.79096	1	0	22	FullDelay	0.49096	490960	1	17
2.79738	80	0	24	FullDelay	0.297376	297376	1	10
2.80432	22	0	23	FullDelay	0.40432	404320	1	14
2.81984	0	0	22	FullDelay	0.51984	519840	1	18
2.82453	25	0	24	FullDelay	0.324528	324528	1	11
2.85168	15	0	24	FullDelay	0.35168	351680	1	12
2.85992	9	0	25	FullDelay	0.25992	259920	1	9
2.86123	90	0	25	FullDelay	0.261232	261232	1	9
2.86208	11	0	23	FullDelay	0.46208	462080	1	16
2.8888	8	0	25	FullDelay	0.2888	288800	1	10
2.89096	1	0	23	FullDelay	0.49096	490960	1	17
2.89738	80	0	25	FullDelay	0.297376	297376	1	10
2.90432	22	0	24	FullDelay	0.40432	404320	1	14
2.91984	0	0	23	FullDelay	0.51984	519840	1	18
2.92453	25	0	25	FullDelay	0.324528	324528	1	11
2.95168	15	0	25	FullDelay	0.35168	351680	1	12
2.95992	9	0	26	FullDelay	0.25992	259920	1	9
2.96123	90	0	26	FullDelay	0.261232	261232	1	9
2.96208	11	0	24	FullDelay	0.46208	462080	1	16
2.9888	8	0	26	FullDelay	0.2888	288800	1	10
2.99096	1	0	24	FullDelay	0.49096	490960	1	17
2.99738	80	0	26	FullDelay	0.297376	297376	1	10
3.00432	22	0	25	FullDelay	0.40432	404320	1	14
3.01984	0	0	24	FullDelay	0.51984	519840	1	18
3.02453	25	0	26	FullDelay	0.324528	324528	1	11
3.05168	15	0	26	FullDelay	0.35168	351680	1	12
3.05992	9	0	27	FullDelay	0.25992	259920	1	9
3.06123	90	0	27	FullDelay	0.261232	261232	1	9
3.06208	11	0	25	FullDelay	0.46208	462080	1	16
3.0888	8	0	27	FullDelay	0.2888	288800	1	10
3.09096	1	0	25	FullDelay	0.49096	490960	1	17
3.09738	80	0	27	FullDelay	0.297376	297376	1	10
3.10432	22	0	26	FullDelay	0.40432	404320	1	14
3.11984	0	0	25	FullDelay	0.51984	519840	1	18
3.12453	25	0	27	FullDelay	0.324528	324528	1	11
3.15168	15	0	27	FullDelay	0.35168	351680	1	12
3.15992	9	0	28	FullDelay	0.25992	259920	1	9
3.16123	90	0	28	FullDelay	0.261232	261232	1	9
3.16208	11	0	26	FullDelay	0.46208	462080	1	16
3.1888	8	0	28	FullDelay	0.2888	288800	1	10
3.19096	1	0	26	FullDelay	0.49096	490960	1	17
3.19738	80	0	28	FullDelay	0.297376	297376	1	10
3.20432	22	0	27	FullDelay	0.40432	404320	1	14
3.21984	0	0	26	FullDelay	0.51984	519840	1	18
3.22453	25	0	28	FullDelay	0.324528	324528	1	11
3.25168	15	0	28	FullDelay	0.35168	351680	1	12
3.25992	9	0	29	FullDelay	0.25992	259920	1	9
3.26123	90	0	29	FullDelay	0.261232	261232	1	9
3.26208	11	0	27	FullDelay	0.46208	462080	1	16
3.2888	8	0	29	FullDelay	0.2888	288800	1	10
3.29096	1	0	27	FullDelay	0.49096	490960	1	17
3.29738	80	0	29	FullDelay	0.297376	297376	1	10
3.30432	22	0	28	FullDelay	0.40432	404320	1	14
3.31984	0	0	27	FullDelay	0.51984	519840	1	18
3.32453	25	0	29	FullDelay	0.324528	324528	1	11
3.35168	15	0	29	FullDelay	0.35168	351680	1	12
3.35992	9	0	30	FullDelay	0.25992	259920	1	9
3.36123	90	0	30	FullDelay	0.261232	261232	1	9
3.36208	11	0	28	FullDelay	0.46208	462080	1	16
3.3888	8	0	30	FullDelay	0.2888	288800	1	10
3.39096	1	0	28	FullDelay	0.49096	490960	1	17
3.39738	80	0	30	FullDelay	0.297376	297376	1	10
3.40432	22	0	29	FullDelay	0.40432	404320	1	14
3.41984	0	0	28	FullDelay	0.51984	519840	1	18
3.42453	25	0	30	FullDelay	0.324528	324528	1	11
3.45168	15	0	30	FullDelay	0.35168	351680	1	12
3.45992	9	0	31	FullDelay	0.25992	259920	1	9
3.46123	90	0	31	FullDelay	0.261232	261232	1	9
3.46208	11	0	29	FullDelay	0.46208	462080	1	16
3.4888	8	0	31	FullDelay	0.2888	288800	1	10
3.49096	1	0	29	FullDelay	0.49096	490960	1	17
3.49738	80	0	31	FullDelay	0.297376	297376	1	10
3.50432	22	0	30	FullDelay	0.40432	404320	1	14
3.51984	0	0	29	FullDelay	0.51984	519840	1	18
3.52453	25	0	31	FullDelay	0.324528	324528	1	11
3.55168	15	0	31	FullDelay	0.35168	351680	1	12
3.55992	9	0	32	FullDelay	0.25992	259920	1	9
3.56123	90	0	32	FullDelay	0.261232	261232	1	9
3.56208	11	0	30	FullDelay	0.46208	462080	1	16
3.5888	8	0	32	FullDelay	0.2888	288800	1	10
3.59096	1	0	30	FullDelay	0.49096	490960	1	17
3.59738	80	0	32	FullDelay	0.297376	297376	1	10
3.60432	22	0	31	FullDelay	0.40432	404320	1	14
3.61984	0	0	30	FullDelay	0.51984	519840	1	18
3.62453	25	0	32	FullDelay	0.324528	324528	1	11
3.65168	15	0	32	FullDelay	0.35168	351680	1	12
3.65992	9	0	33	FullDelay	0.25992	259920	1	9
3.66123	90	0	33	FullDelay	0.261232	261232	1	9
3.66208	11	0	31	FullDelay	0.46208	462080	1	16
3.6888	8	0	33	FullDelay	0.2888	288800	1	10
3.69096	1	0	31	FullDelay	0.49096	490960	1	17
3.69738	80	0	33	FullDelay	0.297376	297376	1	10
3.70432	22	0	32	FullDelay	0.40432	404320	1	14
3.71984	0	0	31	FullDelay	0.51984	519840	1	18
3.72453	25	0	33	FullDelay	0.324528	324528	1	11
3.75168	15	0	33	FullDelay	0.35168	351680	1	12
3.75992	9	0	34	FullDelay	0.25992	259920	1	9
3.76123	90	0	34	FullDelay	0.261232	261232	1	9
3.76208	11	0	32	FullDelay	0.46208	462080	1	16
3.7888	8	0	34	FullDelay	0.2888	288800	1	10
3.79096	1	0	32	FullDelay	0.49096	490960	1	17
3.79738	80	0	34	FullDelay	0.297376	297376	1	10
3.80432	22	0	33	FullDelay	0.40432	404320	1	14
3.81984	0	0	32	FullDelay	0.51984	519840	1	18
3.82453	25	0	34	FullDelay	0.324528	324528	1	11
3.85168	15	0	34	FullDelay	0.35168	351680	1	12
3.85992	9	0	35	FullDelay	0.25992	259920	1	9
3.86123	90	0	35	FullDelay	0.261232	261232	1	9
3.86208	11	0	33	FullDelay	0.46208	462080	1	16
3.8888	8	0	35	FullDelay	0.2888	288800	1	10
3.89096	1	0	33	FullDelay	0.49096	490960	1	17
3.89738	80	0	35	FullDelay	0.297376	297376	1	10
3.90432	22	0	34	FullDelay	0.40432	404320	1	14
3.91984	0	0	33	FullDelay	0.51984	519840	1	18
3.92453	25	0	35	FullDelay	0.324528	324528	1	11
3.95168	15	0	35	FullDelay	0.35168	351680	1	12
3.95992	9	0	36	FullDelay	0.25992	259920	1	9
3.96123	90	0	36	FullDelay	0.261232	261232	1	9
3.96208	11	0	34	FullDelay	0.46208	462080	1	16
3.9888	8	0	36	FullDelay	0.2888	288800	1	10
3.99096	1	0	34	FullDelay	0.49096	490960	1	17
3.99738	80	0	36	FullDelay	0.297376	297376	1	10
4.00432	22	0	35	FullDelay	0.40432	404320	1	14
4.01984	0	0	34	FullDelay	0.51984	519840	1	18
4.02453	25	0	36	FullDelay	0.324528	324528	1	11
4.05168	15	0	36	FullDelay	0.35168	351680	1	12
4.05992	9	0	37	FullDelay	0.25992	259920	1	9
4.06123	90	0	37	FullDelay	0.261232	261232	1	9
4.06208	11	0	35	FullDelay	0.46208	462080	1	16
4.0888	8	0	37	FullDelay	0.2888	288800	1	10
4.09096	1	0	35	FullDelay	0.49096	490960	1	17
4.09738	80	0	37	FullDelay	0.297376	297376	1	10
4.10432	22	0	36	FullDelay	0.40432	404320	1	14
4.11984	0	0	35	FullDelay	0.51984	519840	1	18
4.12453	25	0	37	FullDelay	0.324528	324528	1	11
4.15168	15	0	37	FullDelay	0.35168	351680	1	12
4.15992	9	0	38	FullDelay	0.25992	259920	1	9
4.16123	90	0	38	FullDelay	0.261232	261232	1	9
4.16208	11	0	36	FullDelay	0.46208	462080	1	16
4.1888	8	0	38	FullDelay	0.2888	288800	1	10
4.19096	1	0	36	FullDelay	0.49096	490960	1	17
4.19738	80	0	38	FullDelay	0.297376	297376	1	10
4.20432	22	0	37	FullDelay	0.40432	404320	1	14
4.21984	0	0	36	FullDelay	0.51984	519840	1	18
4.22453	25	0	38	FullDelay	0.324528	324528	1	11
4.25168	15	0	38	FullDelay	0.35168	351680	1	12
4.25992	9	0	39	FullDelay	0.25992	259920	1	9
4.26123	90	0	39	FullDelay	0.261232	261232	1	9
4.26208	11	0	37	FullDelay	0.46208	462080	1	16
4.2888	8	0	39	FullDelay	0.2888	288800	1	10
4.29096	1	0	37	FullDelay	0.49096	490960	1	17
4.29738	80	0	39	FullDelay	0.297376	297376	1	10
4.30432	22	0	38	FullDelay	0.40432	404320	1	14
4.31984	0	0	37	FullDelay	0.51984	519840	1	18
4.32453	25	0	39	FullDelay	0.324528	324528	1	11
4.35168	15	0	39	FullDelay	0.35168	351680	1	12
4.35992	9	0	40	FullDelay	0.25992	259920	1	9
4.36123	90	0	40	FullDelay	0.261232	261232	1	9
4.36208	11	0	38	FullDelay	0.46208	462080	1	16
4.3888	8	0	40	FullDelay	0.2888	288800	1	10
4.39096	1	0	38	FullDelay	0.49096	490960	1	17
4.39738	80	0	40	FullDelay	0.297376	297376	1	10
4.40432	22	0	39	FullDelay	0.40432	404320	1	14
4.41984	0	0	38	FullDelay	0.51984	519840	1	18
4.42453	25	0	40	FullDelay	0.324528	324528	1	11
4.45168	15	0	40	FullDelay	0.35168	351680	1	12
4.45992	9	0	41	FullDelay	0.25992	259920	1	9
4.46123	90	0	41	FullDelay	0.261232	261232	1	9
4.46208	11	0	39	FullDelay	0.46208	462080	1	16
4.4888	8	0	41	FullDelay	0.2888	288800	1	10
4.49096	1	0	39	FullDelay	0.49096	490960	1	17
4.49738	80	0	41	FullDelay	0.297376	297376	1	10
4.50432	22	0	40	FullDelay	0.40432	404320	1	14
4.51984	0	0	39	FullDelay	0.51984	519840	1	18
