Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
2.70432	0	0	22	LastDelay	0.40432	404320	1	14
2.70432	0	0	22	FullDelay	0.40432	404320	1	14
2.80216	11	0	25	LastDelay	0.20216	202160	1	7
2.80216	11	0	25	FullDelay	0.20216	202160	1	7
2.80432	0	0	23	LastDelay	0.40432	404320	1	14
2.80432	0	0	23	FullDelay	0.40432	404320	1	14
2.90216	11	0	26	LastDelay	0.20216	202160	1	7
2.90216	11	0	26	FullDelay	0.20216	202160	1	7
2.90432	0	0	24	LastDelay	0.40432	404320	1	14
2.90432	0	0	24	FullDelay	0.40432	404320	1	14
3.00216	11	0	27	LastDelay	0.20216	202160	1	7
3.00216	11	0	27	FullDelay	0.20216	202160	1	7
3.00432	0	0	25	LastDelay	0.40432	404320	1	14
3.00432	0	0	25	FullDelay	0.40432	404320	1	14
3.10216	11	0	28	LastDelay	0.20216	202160	1	7
3.10216	11	0	28	FullDelay	0.20216	202160	1	7
3.10432	0	0	26	LastDelay	0.40432	404320	1	14
3.10432	0	0	26	FullDelay	0.40432	404320	1	14
3.20216	11	0	29	LastDelay	0.20216	202160	1	7
3.20216	11	0	29	FullDelay	0.20216	202160	1	7
3.20432	0	0	27	LastDelay	0.40432	404320	1	14
3.20432	0	0	27	FullDelay	0.40432	404320	1	14
3.30216	11	0	30	LastDelay	0.20216	202160	1	7
3.30216	11	0	30	FullDelay	0.20216	202160	1	7
3.30432	0	0	28	LastDelay	0.40432	404320	1	14
3.30432	0	0	28	FullDelay	0.40432	404320	1	14
3.40216	11	0	31	LastDelay	0.20216	202160	1	7
3.40216	11	0	31	FullDelay	0.20216	202160	1	7
3.40432	0	0	29	LastDelay	0.40432	404320	1	14
3.40432	0	0	29	FullDelay	0.40432	404320	1	14
3.50216	11	0	32	LastDelay	0.20216	202160	1	7
3.50216	11	0	32	FullDelay	0.20216	202160	1	7
3.50432	0	0	30	LastDelay	0.40432	404320	1	14
3.50432	0	0	30	FullDelay	0.40432	404320	1	14
3.60216	11	0	33	LastDelay	0.20216	202160	1	7
3.60216	11	0	33	FullDelay	0.20216	202160	1	7
3.60432	0	0	31	LastDelay	0.40432	404320	1	14
3.60432	0	0	31	FullDelay	0.40432	404320	1	14
3.70216	11	0	34	LastDelay	0.20216	202160	1	7
3.70216	11	0	34	FullDelay	0.20216	202160	1	7
3.70432	0	0	32	LastDelay	0.40432	404320	1	14
3.70432	0	0	32	FullDelay	0.40432	404320	1	14
3.80216	11	0	35	LastDelay	0.20216	202160	1	7
3.80216	11	0	35	FullDelay	0.20216	202160	1	7
3.80432	0	0	33	LastDelay	0.40432	404320	1	14
3.80432	0	0	33	FullDelay	0.40432	404320	1	14
3.90216	11	0	36	LastDelay	0.20216	202160	1	7
3.90216	11	0	36	FullDelay	0.20216	202160	1	7
3.90432	0	0	34	LastDelay	0.40432	404320	1	14
3.90432	0	0	34	FullDelay	0.40432	404320	1	14
4.00216	11	0	37	LastDelay	0.20216	202160	1	7
4.00216	11	0	37	FullDelay	0.20216	202160	1	7
4.00432	0	0	35	LastDelay	0.40432	404320	1	14
4.00432	0	0	35	FullDelay	0.40432	404320	1	14
4.10216	11	0	38	LastDelay	0.20216	202160	1	7
4.10216	11	0	38	FullDelay	0.20216	202160	1	7
4.10432	0	0	36	LastDelay	0.40432	404320	1	14
4.10432	0	0	36	FullDelay	0.40432	404320	1	14
4.20216	11	0	39	LastDelay	0.20216	202160	1	7
4.20216	11	0	39	FullDelay	0.20216	202160	1	7
4.20432	0	0	37	LastDelay	0.40432	404320	1	14
4.20432	0	0	37	FullDelay	0.40432	404320	1	14
4.30216	11	0	40	LastDelay	0.20216	202160	1	7
4.30216	11	0	40	FullDelay	0.20216	202160	1	7
4.30432	0	0	38	LastDelay	0.40432	404320	1	14
4.30432	0	0	38	FullDelay	0.40432	404320	1	14
4.40216	11	0	41	LastDelay	0.20216	202160	1	7
4.40216	11	0	41	FullDelay	0.20216	202160	1	7
4.40432	0	0	39	LastDelay	0.40432	404320	1	14
4.40432	0	0	39	FullDelay	0.40432	404320	1	14
4.50216	11	0	42	LastDelay	0.20216	202160	1	7
4.50216	11	0	42	FullDelay	0.20216	202160	1	7
4.50432	0	0	40	LastDelay	0.40432	404320	1	14
4.50432	0	0	40	FullDelay	0.40432	404320	1	14
4.60216	11	0	43	LastDelay	0.20216	202160	1	7
4.60216	11	0	43	FullDelay	0.20216	202160	1	7
4.60432	0	0	41	LastDelay	0.40432	404320	1	14
4.60432	0	0	41	FullDelay	0.40432	404320	1	14
4.70216	11	0	44	LastDelay	0.20216	202160	1	7
4.70216	11	0	44	FullDelay	0.20216	202160	1	7
4.70432	0	0	42	LastDelay	0.40432	404320	1	14
4.70432	0	0	42	FullDelay	0.40432	404320	1	14
4.80216	11	0	45	LastDelay	0.20216	202160	1	7
4.80216	11	0	45	FullDelay	0.20216	202160	1	7
4.80432	0	0	43	LastDelay	0.40432	404320	1	14
4.80432	0	0	43	FullDelay	0.40432	404320	1	14
4.90216	11	0	46	LastDelay	0.20216	202160	1	7
4.90216	11	0	46	FullDelay	0.20216	202160	1	7
4.90432	0	0	44	LastDelay	0.40432	404320	1	14
4.90432	0	0	44	FullDelay	0.40432	404320	1	14
5.00216	11	0	47	LastDelay	0.20216	202160	1	7
5.00216	11	0	47	FullDelay	0.20216	202160	1	7
5.00432	0	0	45	LastDelay	0.40432	404320	1	14
5.00432	0	0	45	FullDelay	0.40432	404320	1	14
5.10216	11	0	48	LastDelay	0.20216	202160	1	7
5.10216	11	0	48	FullDelay	0.20216	202160	1	7
5.10432	0	0	46	LastDelay	0.40432	404320	1	14
5.10432	0	0	46	FullDelay	0.40432	404320	1	14
5.20216	11	0	49	LastDelay	0.20216	202160	1	7
5.20216	11	0	49	FullDelay	0.20216	202160	1	7
5.20432	0	0	47	LastDelay	0.40432	404320	1	14
5.20432	0	0	47	FullDelay	0.40432	404320	1	14
5.30216	11	0	50	LastDelay	0.20216	202160	1	7
5.30216	11	0	50	FullDelay	0.20216	202160	1	7
5.30432	0	0	48	LastDelay	0.40432	404320	1	14
5.30432	0	0	48	FullDelay	0.40432	404320	1	14
5.40216	11	0	51	LastDelay	0.20216	202160	1	7
5.40216	11	0	51	FullDelay	0.20216	202160	1	7
5.40432	0	0	49	LastDelay	0.40432	404320	1	14
5.40432	0	0	49	FullDelay	0.40432	404320	1	14
5.50216	11	0	52	LastDelay	0.20216	202160	1	7
5.50216	11	0	52	FullDelay	0.20216	202160	1	7
5.50432	0	0	50	LastDelay	0.40432	404320	1	14
5.50432	0	0	50	FullDelay	0.40432	404320	1	14
5.60216	11	0	53	LastDelay	0.20216	202160	1	7
5.60216	11	0	53	FullDelay	0.20216	202160	1	7
5.60432	0	0	51	LastDelay	0.40432	404320	1	14
5.60432	0	0	51	FullDelay	0.40432	404320	1	14
5.70216	11	0	54	LastDelay	0.20216	202160	1	7
5.70216	11	0	54	FullDelay	0.20216	202160	1	7
5.70432	0	0	52	LastDelay	0.40432	404320	1	14
5.70432	0	0	52	FullDelay	0.40432	404320	1	14
5.80216	11	0	55	LastDelay	0.20216	202160	1	7
5.80216	11	0	55	FullDelay	0.20216	202160	1	7
5.80432	0	0	53	LastDelay	0.40432	404320	1	14
5.80432	0	0	53	FullDelay	0.40432	404320	1	14
5.90216	11	0	56	LastDelay	0.20216	202160	1	7
5.90216	11	0	56	FullDelay	0.20216	202160	1	7
5.90432	0	0	54	LastDelay	0.40432	404320	1	14
5.90432	0	0	54	FullDelay	0.40432	404320	1	14
6.00216	11	0	57	LastDelay	0.20216	202160	1	7
