Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.826392	20	0	3	FullDelay	0.526392	526392	1	16
0.829168	15	0	4	FullDelay	0.429168	429168	1	12
0.842072	90	0	5	FullDelay	0.342072	342072	1	9
0.853536	1	0	3	FullDelay	0.553536	553536	1	17
0.85992	9	0	6	FullDelay	0.25992	259920	1	9
0.862136	10	0	3	FullDelay	0.562136	562136	1	17
0.869224	8	0	5	FullDelay	0.369224	369224	1	10
0.874896	22	0	4	FullDelay	0.474896	474896	1	14
0.896376	25	0	5	FullDelay	0.396376	396376	1	11
0.897784	0	0	3	FullDelay	0.597784	597784	1	18
0.909344	46	0	6	FullDelay	0.309344	309344	1	8
0.920624	11	0	4	FullDelay	0.520624	520624	1	16
0.923528	15	0	5	FullDelay	0.423528	423528	1	12
0.929328	20	0	4	FullDelay	0.529328	529328	1	16
0.9322	60	0	5	FullDelay	0.4322	432200	1	12
0.945016	90	0	6	FullDelay	0.345016	345016	1	9
0.956472	1	0	4	FullDelay	0.556472	556472	1	17
0.95992	9	0	0	FullDelay	0.95992	959920	2	9
0.965072	10	0	4	FullDelay	0.565072	565072	1	17
0.972168	8	0	6	FullDelay	0.372168	372168	1	10
0.977856	22	0	5	FullDelay	0.477856	477856	1	14
0.99932	25	0	6	FullDelay	0.39932	399320	1	11
1.00072	0	0	4	FullDelay	0.60072	600720	1	18
1.0037	46	0	0	FullDelay	1.0037	1.0037e+06	2	8
1.02358	11	0	5	FullDelay	0.523584	523584	1	16
1.02647	15	0	6	FullDelay	0.426472	426472	1	12
1.03227	20	0	5	FullDelay	0.532272	532272	1	16
1.03938	90	0	7	FullDelay	0.339376	339376	1	9
1.05942	1	0	5	FullDelay	0.559416	559416	1	17
1.05992	9	0	7	FullDelay	0.25992	259920	1	9
1.06653	8	0	7	FullDelay	0.366528	366528	1	10
1.06802	10	0	5	FullDelay	0.568016	568016	1	17
1.0722	22	0	6	FullDelay	0.4722	472200	1	14
1.07518	44	0	7	FullDelay	0.375184	375184	1	10
1.1023	25	0	7	FullDelay	0.402296	402296	1	11
1.10366	0	0	5	FullDelay	0.603664	603664	1	18
1.10665	46	0	7	FullDelay	0.306648	306648	1	8
1.11793	11	0	6	FullDelay	0.517928	517928	1	16
1.12663	20	0	6	FullDelay	0.526632	526632	1	16
1.12945	15	0	7	FullDelay	0.429448	429448	1	12
1.14232	90	0	0	FullDelay	1.14232	1.14232e+06	2	9
1.15378	1	0	6	FullDelay	0.553776	553776	1	17
1.15992	9	0	8	FullDelay	0.25992	259920	1	9
1.16238	10	0	6	FullDelay	0.562376	562376	1	17
1.16947	8	0	8	FullDelay	0.369472	369472	1	10
1.17518	22	0	7	FullDelay	0.475176	475176	1	14
1.19662	25	0	8	FullDelay	0.396624	396624	1	11
1.19802	0	0	6	FullDelay	0.598024	598024	1	18
1.20959	46	0	8	FullDelay	0.309592	309592	1	8
1.2209	11	0	7	FullDelay	0.520904	520904	1	16
1.22378	15	0	8	FullDelay	0.423776	423776	1	12
1.22958	20	0	7	FullDelay	0.529576	529576	1	16
1.23245	60	0	8	FullDelay	0.432448	432448	1	12
1.24526	90	0	8	FullDelay	0.345264	345264	1	9
1.25672	1	0	7	FullDelay	0.55672	556720	1	17
1.25992	9	0	9	FullDelay	0.25992	259920	1	9
1.26532	10	0	7	FullDelay	0.56532	565320	1	17
1.27242	8	0	0	FullDelay	1.27242	1.27242e+06	2	10
1.2781	22	0	8	FullDelay	0.478104	478104	1	14
1.29957	25	0	0	FullDelay	1.29957	1.29957e+06	2	11
1.30097	0	0	7	FullDelay	0.600968	600968	1	18
1.30395	46	0	9	FullDelay	0.303952	303952	1	8
1.32383	11	0	8	FullDelay	0.523832	523832	1	16
1.32672	15	0	0	FullDelay	1.32672	1.32672e+06	2	12
1.33252	20	0	8	FullDelay	0.53252	532520	1	16
1.33962	90	0	9	FullDelay	0.339624	339624	1	9
1.35966	1	0	8	FullDelay	0.559664	559664	1	17
1.35992	9	0	10	FullDelay	0.25992	259920	1	9
1.36678	8	0	9	FullDelay	0.366776	366776	1	10
1.36826	10	0	8	FullDelay	0.568264	568264	1	17
1.37245	22	0	9	FullDelay	0.472448	472448	1	14
1.37543	35	0	0	FullDelay	1.37543	1.37543e+06	2	10
1.40254	25	0	9	FullDelay	0.402544	402544	1	11
1.40391	0	0	8	FullDelay	0.603912	603912	1	18
1.4069	46	0	10	FullDelay	0.306896	306896	1	8
1.41818	11	0	9	FullDelay	0.518176	518176	1	16
1.42688	20	0	9	FullDelay	0.52688	526880	1	16
1.4297	15	0	9	FullDelay	0.429696	429696	1	12
1.44257	90	0	10	FullDelay	0.342568	342568	1	9
1.45402	1	0	9	FullDelay	0.554024	554024	1	17
1.45992	9	0	11	FullDelay	0.25992	259920	1	9
1.46262	10	0	9	FullDelay	0.562624	562624	1	17
1.46972	8	0	10	FullDelay	0.36972	369720	1	10
1.47542	22	0	0	FullDelay	1.47542	1.47542e+06	2	14
1.49687	25	0	10	FullDelay	0.396872	396872	1	11
1.49827	0	0	9	FullDelay	0.598272	598272	1	18
1.50984	46	0	11	FullDelay	0.30984	309840	1	8
1.52115	11	0	10	FullDelay	0.521152	521152	1	16
1.52402	15	0	10	FullDelay	0.424024	424024	1	12
1.52982	20	0	10	FullDelay	0.529824	529824	1	16
1.5327	60	0	10	FullDelay	0.432696	432696	1	12
1.54551	90	0	11	FullDelay	0.345512	345512	1	9
1.55697	1	0	10	FullDelay	0.556968	556968	1	17
1.55992	9	0	12	FullDelay	0.25992	259920	1	9
1.56557	10	0	10	FullDelay	0.565568	565568	1	17
1.57266	8	0	11	FullDelay	0.372664	372664	1	10
1.57835	22	0	10	FullDelay	0.478352	478352	1	14
1.59982	25	0	11	FullDelay	0.399816	399816	1	11
1.60122	0	0	10	FullDelay	0.601216	601216	1	18
1.6042	46	0	12	FullDelay	0.3042	304200	1	8
1.62408	11	0	0	FullDelay	1.62408	1.62408e+06	2	16
1.62697	15	0	11	FullDelay	0.426968	426968	1	12
1.63277	20	0	0	FullDelay	1.63277	1.63277e+06	2	16
1.63987	90	0	12	FullDelay	0.339872	339872	1	9
1.65991	1	0	0	FullDelay	1.65991	1.65991e+06	2	17
1.65992	9	0	13	FullDelay	0.25992	259920	1	9
1.66702	8	0	12	FullDelay	0.367024	367024	1	10
1.66851	10	0	0	FullDelay	1.66851	1.66851e+06	2	17
1.6727	22	0	11	FullDelay	0.472696	472696	1	14
1.69418	25	0	12	FullDelay	0.394176	394176	1	11
1.70284	70	0	12	FullDelay	0.40284	402840	1	11
1.70416	0	0	11	FullDelay	0.60416	604160	1	18
1.70714	46	0	13	FullDelay	0.307144	307144	1	8
1.71842	11	0	11	FullDelay	0.518424	518424	1	16
1.72713	20	0	11	FullDelay	0.527128	527128	1	16
1.72993	15	0	12	FullDelay	0.429928	429928	1	12
1.74282	90	0	13	FullDelay	0.342816	342816	1	9
1.75427	1	0	11	FullDelay	0.554272	554272	1	17
1.75992	9	0	14	FullDelay	0.25992	259920	1	9
1.76287	10	0	11	FullDelay	0.562872	562872	1	17
1.76997	8	0	13	FullDelay	0.369968	369968	1	10
1.77566	22	0	12	FullDelay	0.475656	475656	1	14
1.79712	25	0	13	FullDelay	0.39712	397120	1	11
1.79852	0	0	0	FullDelay	1.79852	1.79852e+06	2	18
1.81009	46	0	14	FullDelay	0.310088	310088	1	8
1.82138	11	0	12	FullDelay	0.521384	521384	1	16
1.82427	15	0	13	FullDelay	0.424272	424272	1	12
1.83007	20	0	12	FullDelay	0.530072	530072	1	16
1.83294	33	0	13	FullDelay	0.432944	432944	1	12
1.85722	1	0	12	FullDelay	0.557216	557216	1	17
1.85992	9	0	15	FullDelay	0.25992	259920	1	9
1.86436	8	0	14	FullDelay	0.36436	364360	1	10
1.86582	10	0	12	FullDelay	0.565816	565816	1	17
1.87292	80	0	14	FullDelay	0.37292	372920	1	10
1.87866	22	0	13	FullDelay	0.478664	478664	1	14
1.90007	25	0	14	FullDelay	0.400072	400072	1	11
1.90146	0	0	12	FullDelay	0.601464	601464	1	18
1.90445	46	0	15	FullDelay	0.304448	304448	1	8
1.92439	11	0	13	FullDelay	0.524392	524392	1	16
1.92722	15	0	14	FullDelay	0.427224	427224	1	12
1.93302	20	0	13	FullDelay	0.533016	533016	1	16
1.94012	90	0	15	FullDelay	0.34012	340120	1	9
1.95992	9	0	16	FullDelay	0.25992	259920	1	9
1.96016	1	0	13	FullDelay	0.56016	560160	1	17
1.96727	8	0	15	FullDelay	0.367272	367272	1	10
1.96876	10	0	13	FullDelay	0.56876	568760	1	17
1.97295	22	0	14	FullDelay	0.472952	472952	1	14
1.99442	25	0	15	FullDelay	0.394424	394424	1	11
2.00309	70	0	15	FullDelay	0.403088	403088	1	11
2.00441	0	0	13	FullDelay	0.604408	604408	1	18
2.00739	46	0	16	FullDelay	0.307392	307392	1	8
2.01868	11	0	14	FullDelay	0.51868	518680	1	16
2.02738	20	0	14	FullDelay	0.527376	527376	1	16
2.03018	15	0	15	FullDelay	0.430176	430176	1	12
2.04306	90	0	16	FullDelay	0.343064	343064	1	9
2.05452	1	0	14	FullDelay	0.55452	554520	1	17
2.05992	9	0	17	FullDelay	0.25992	259920	1	9
2.06312	10	0	14	FullDelay	0.56312	563120	1	17
2.07022	8	0	16	FullDelay	0.370216	370216	1	10
2.0759	22	0	15	FullDelay	0.475904	475904	1	14
2.09737	25	0	16	FullDelay	0.397368	397368	1	11
2.09877	0	0	14	FullDelay	0.598768	598768	1	18
2.11034	46	0	17	FullDelay	0.310336	310336	1	8
2.12163	11	0	15	FullDelay	0.521632	521632	1	16
2.12452	15	0	16	FullDelay	0.42452	424520	1	12
2.13032	20	0	15	FullDelay	0.53032	530320	1	16
2.13319	6	0	16	FullDelay	0.433192	433192	1	12
2.15746	1	0	15	FullDelay	0.557464	557464	1	17
2.15992	9	0	18	FullDelay	0.25992	259920	1	9
2.16461	8	0	17	FullDelay	0.364608	364608	1	10
2.16606	10	0	15	FullDelay	0.566064	566064	1	17
2.17317	80	0	17	FullDelay	0.373168	373168	1	10
2.17886	22	0	16	FullDelay	0.478864	478864	1	14
2.20032	25	0	17	FullDelay	0.40032	400320	1	11
2.20171	0	0	15	FullDelay	0.601712	601712	1	18
2.2047	46	0	18	FullDelay	0.304696	304696	1	8
2.22459	11	0	16	FullDelay	0.524592	524592	1	16
2.22747	15	0	17	FullDelay	0.427472	427472	1	12
2.23326	20	0	16	FullDelay	0.533264	533264	1	16
2.24037	90	0	18	FullDelay	0.340368	340368	1	9
2.25992	9	0	19	FullDelay	0.25992	259920	1	9
2.26041	1	0	16	FullDelay	0.560408	560408	1	17
2.26752	8	0	18	FullDelay	0.36752	367520	1	10
2.26901	10	0	16	FullDelay	0.569008	569008	1	17
2.2732	22	0	17	FullDelay	0.4732	473200	1	14
2.29467	25	0	18	FullDelay	0.394672	394672	1	11
2.30334	70	0	3	FullDelay	2.00334	2.00334e+06	2	11
2.30466	0	0	16	FullDelay	0.604656	604656	1	18
2.30764	46	0	19	FullDelay	0.30764	307640	1	8
2.31893	11	0	17	FullDelay	0.518928	518928	1	16
2.32762	20	0	17	FullDelay	0.527624	527624	1	16
2.33042	15	0	18	FullDelay	0.430424	430424	1	12
2.34331	90	0	14	FullDelay	0.843312	843312	2	9
2.35477	1	0	17	FullDelay	0.554768	554768	1	17
2.35992	9	0	20	FullDelay	0.25992	259920	1	9
2.36337	10	0	17	FullDelay	0.563368	563368	1	17
2.37046	8	0	19	FullDelay	0.370464	370464	1	10
2.37615	22	0	18	FullDelay	0.476152	476152	1	14
2.39762	25	0	19	FullDelay	0.397616	397616	1	11
2.39902	0	0	17	FullDelay	0.599016	599016	1	18
2.402	46	0	20	FullDelay	0.302	302000	1	8
2.42188	11	0	18	FullDelay	0.52188	521880	1	16
2.42477	15	0	19	FullDelay	0.424768	424768	1	12
2.43057	20	0	18	FullDelay	0.530568	530568	1	16
2.43767	90	0	19	FullDelay	0.337672	337672	1	9
2.45771	1	0	18	FullDelay	0.557712	557712	1	17
2.45992	9	0	21	FullDelay	0.25992	259920	1	9
2.46482	8	0	20	FullDelay	0.364824	364824	1	10
2.46631	10	0	18	FullDelay	0.566312	566312	1	17
2.4705	22	0	19	FullDelay	0.470496	470496	1	14
2.4734	80	0	5	FullDelay	1.9734	1.9734e+06	2	10
2.50055	25	0	20	FullDelay	0.400552	400552	1	11
2.50196	0	0	18	FullDelay	0.60196	601960	1	18
2.50494	46	0	21	FullDelay	0.304936	304936	1	8
2.51622	11	0	19	FullDelay	0.516224	516224	1	16
2.52493	20	0	19	FullDelay	0.524928	524928	1	16
2.5277	15	0	20	FullDelay	0.427704	427704	1	12
2.54061	90	0	20	FullDelay	0.340608	340608	1	9
2.55207	1	0	19	FullDelay	0.552072	552072	1	17
2.55992	9	0	22	FullDelay	0.25992	259920	1	9
2.56067	10	0	19	FullDelay	0.560672	560672	1	17
2.56776	8	0	21	FullDelay	0.36776	367760	1	10
2.57343	22	0	20	FullDelay	0.473432	473432	1	14
2.59491	25	0	21	FullDelay	0.394912	394912	1	11
2.59632	0	0	19	FullDelay	0.59632	596320	1	18
2.60358	70	0	5	FullDelay	2.10358	2.10358e+06	2	11
2.60788	46	0	22	FullDelay	0.30788	307880	1	8
2.61916	11	0	20	FullDelay	0.51916	519160	1	16
2.62786	20	0	20	FullDelay	0.527864	527864	1	16
2.63066	15	0	21	FullDelay	0.430664	430664	1	12
2.64355	90	0	17	FullDelay	0.843552	843552	2	9
2.65501	1	0	20	FullDelay	0.555008	555008	1	17
2.65992	9	0	23	FullDelay	0.25992	259920	1	9
2.66361	10	0	20	FullDelay	0.563608	563608	1	17
2.6707	8	0	22	FullDelay	0.370704	370704	1	10
2.67639	22	0	21	FullDelay	0.476392	476392	1	14
2.69786	25	0	22	FullDelay	0.397856	397856	1	11
2.69926	0	0	20	FullDelay	0.599256	599256	1	18
2.70224	46	0	23	FullDelay	0.30224	302240	1	8
2.72212	11	0	21	FullDelay	0.52212	522120	1	16
2.72501	15	0	22	FullDelay	0.425008	425008	1	12
2.73081	20	0	21	FullDelay	0.530808	530808	1	16
2.73791	90	0	21	FullDelay	0.337912	337912	1	9
2.75795	1	0	21	FullDelay	0.557952	557952	1	17
2.75992	9	0	24	FullDelay	0.25992	259920	1	9
2.76506	8	0	23	FullDelay	0.365064	365064	1	10
2.76655	10	0	21	FullDelay	0.566552	566552	1	17
2.77074	22	0	22	FullDelay	0.470736	470736	1	14
2.77364	80	0	8	FullDelay	1.97364	1.97364e+06	2	10
2.80079	25	0	23	FullDelay	0.400792	400792	1	11
2.8022	0	0	21	FullDelay	0.6022	602200	1	18
2.80518	46	0	24	FullDelay	0.305176	305176	1	8
2.81646	11	0	22	FullDelay	0.516464	516464	1	16
2.82517	20	0	22	FullDelay	0.525168	525168	1	16
2.82794	15	0	23	FullDelay	0.427944	427944	1	12
2.84085	90	0	22	FullDelay	0.340848	340848	1	9
2.85231	1	0	22	FullDelay	0.552312	552312	1	17
2.85992	9	0	25	FullDelay	0.25992	259920	1	9
2.86091	10	0	22	FullDelay	0.560912	560912	1	17
2.868	8	0	24	FullDelay	0.368	368000	1	10
2.87367	22	0	23	FullDelay	0.473672	473672	1	14
2.89515	25	0	24	FullDelay	0.395152	395152	1	11
2.89656	0	0	22	FullDelay	0.59656	596560	1	18
2.90382	70	0	8	FullDelay	2.10382	2.10382e+06	2	11
2.90812	46	0	25	FullDelay	0.30812	308120	1	8
2.9194	11	0	23	FullDelay	0.5194	519400	1	16
2.9281	20	0	23	FullDelay	0.528104	528104	1	16
2.9309	15	0	24	FullDelay	0.430904	430904	1	12
2.94379	90	0	23	FullDelay	0.343792	343792	1	9
2.95525	1	0	23	FullDelay	0.555248	555248	1	17
2.95992	9	0	26	FullDelay	0.25992	259920	1	9
2.96385	10	0	23	FullDelay	0.563848	563848	1	17
2.97094	8	0	25	FullDelay	0.370944	370944	1	10
2.97663	22	0	24	FullDelay	0.476632	476632	1	14
2.9981	25	0	25	FullDelay	0.398096	398096	1	11
2.9995	0	0	23	FullDelay	0.599496	599496	1	18
3.00248	46	0	26	FullDelay	0.30248	302480	1	8
3.02236	11	0	24	FullDelay	0.52236	522360	1	16
3.02525	15	0	25	FullDelay	0.425248	425248	1	12
3.03105	20	0	24	FullDelay	0.531048	531048	1	16
3.03815	90	0	24	FullDelay	0.338152	338152	1	9
3.05819	1	0	24	FullDelay	0.558192	558192	1	17
3.05992	9	0	27	FullDelay	0.25992	259920	1	9
3.0653	8	0	26	FullDelay	0.365304	365304	1	10
3.06679	10	0	24	FullDelay	0.566792	566792	1	17
3.07098	22	0	25	FullDelay	0.470976	470976	1	14
3.07388	80	0	11	FullDelay	1.87388	1.87388e+06	2	10
3.10103	25	0	26	FullDelay	0.401032	401032	1	11
3.10244	0	0	24	FullDelay	0.60244	602440	1	18
3.10542	46	0	27	FullDelay	0.305416	305416	1	8
3.1167	11	0	25	FullDelay	0.516704	516704	1	16
3.12541	20	0	25	FullDelay	0.525408	525408	1	16
3.12818	15	0	26	FullDelay	0.428184	428184	1	12
3.14109	90	0	25	FullDelay	0.341088	341088	1	9
3.15255	1	0	25	FullDelay	0.552552	552552	1	17
3.15992	9	0	28	FullDelay	0.25992	259920	1	9
3.16115	10	0	25	FullDelay	0.561152	561152	1	17
3.16824	8	0	27	FullDelay	0.36824	368240	1	10
3.17391	22	0	26	FullDelay	0.473912	473912	1	14
3.19539	25	0	27	FullDelay	0.395392	395392	1	11
3.1968	0	0	25	FullDelay	0.5968	596800	1	18
3.20406	7	0	26	FullDelay	0.404056	404056	1	11
3.20836	46	0	28	FullDelay	0.30836	308360	1	8
3.21964	11	0	26	FullDelay	0.51964	519640	1	16
3.22834	20	0	26	FullDelay	0.528344	528344	1	16
3.23118	15	0	27	FullDelay	0.431184	431184	1	12
3.24403	90	0	26	FullDelay	0.344032	344032	1	9
3.25549	1	0	26	FullDelay	0.555488	555488	1	17
3.25992	9	0	29	FullDelay	0.25992	259920	1	9
3.26409	10	0	26	FullDelay	0.564088	564088	1	17
3.27118	8	0	28	FullDelay	0.371184	371184	1	10
3.27689	22	0	27	FullDelay	0.476888	476888	1	14
3.29834	25	0	28	FullDelay	0.398336	398336	1	11
3.29974	0	0	26	FullDelay	0.599736	599736	1	18
3.30272	46	0	29	FullDelay	0.30272	302720	1	8
3.32262	11	0	27	FullDelay	0.522616	522616	1	16
3.32549	15	0	28	FullDelay	0.425488	425488	1	12
3.33129	20	0	27	FullDelay	0.531288	531288	1	16
3.33839	90	0	27	FullDelay	0.338392	338392	1	9
3.35843	1	0	27	FullDelay	0.558432	558432	1	17
3.35992	9	0	30	FullDelay	0.25992	259920	1	9
3.36554	8	0	29	FullDelay	0.365544	365544	1	10
3.36703	10	0	27	FullDelay	0.567032	567032	1	17
3.37122	22	0	28	FullDelay	0.471216	471216	1	14
3.37412	80	0	18	FullDelay	0.37412	374120	1	10
3.40127	25	0	29	FullDelay	0.401272	401272	1	11
3.40268	0	0	27	FullDelay	0.60268	602680	1	18
3.40566	46	0	30	FullDelay	0.305656	305656	1	8
3.41694	11	0	28	FullDelay	0.516944	516944	1	16
3.42565	20	0	28	FullDelay	0.525648	525648	1	16
3.42842	15	0	29	FullDelay	0.428424	428424	1	12
3.44133	90	0	28	FullDelay	0.341328	341328	1	9
3.45279	1	0	28	FullDelay	0.552792	552792	1	17
3.45992	9	0	31	FullDelay	0.25992	259920	1	9
3.46139	10	0	28	FullDelay	0.561392	561392	1	17
3.46848	8	0	30	FullDelay	0.36848	368480	1	10
3.47415	22	0	29	FullDelay	0.474152	474152	1	14
3.49563	25	0	30	FullDelay	0.395632	395632	1	11
3.49704	0	0	28	FullDelay	0.59704	597040	1	18
3.5086	46	0	31	FullDelay	0.3086	308600	1	8
3.51988	11	0	29	FullDelay	0.51988	519880	1	16
3.52278	15	0	30	FullDelay	0.422784	422784	1	12
3.52858	20	0	29	FullDelay	0.528584	528584	1	16
3.53146	60	0	26	FullDelay	0.431456	431456	1	12
3.54427	90	0	29	FullDelay	0.344272	344272	1	9
3.55573	1	0	29	FullDelay	0.555728	555728	1	17
3.55992	9	0	32	FullDelay	0.25992	259920	1	9
3.56433	10	0	29	FullDelay	0.564328	564328	1	17
3.57142	8	0	31	FullDelay	0.371424	371424	1	10
3.57711	22	0	30	FullDelay	0.477112	477112	1	14
3.59858	25	0	31	FullDelay	0.398576	398576	1	11
3.59998	0	0	29	FullDelay	0.599976	599976	1	18
3.60296	46	0	32	FullDelay	0.30296	302960	1	8
3.62284	11	0	30	FullDelay	0.52284	522840	1	16
3.62573	15	0	31	FullDelay	0.425728	425728	1	12
3.63153	20	0	30	FullDelay	0.531528	531528	1	16
3.63863	90	0	30	FullDelay	0.338632	338632	1	9
3.65867	1	0	30	FullDelay	0.558672	558672	1	17
3.65992	9	0	33	FullDelay	0.25992	259920	1	9
3.66578	8	0	32	FullDelay	0.365784	365784	1	10
3.66727	10	0	30	FullDelay	0.567272	567272	1	17
3.67146	22	0	31	FullDelay	0.471456	471456	1	14
3.67436	80	0	21	FullDelay	0.37436	374360	1	10
3.70151	25	0	32	FullDelay	0.401512	401512	1	11
3.70292	0	0	30	FullDelay	0.60292	602920	1	18
3.7059	46	0	33	FullDelay	0.305896	305896	1	8
3.71718	11	0	31	FullDelay	0.517184	517184	1	16
3.72589	20	0	31	FullDelay	0.525888	525888	1	16
3.72866	15	0	32	FullDelay	0.428664	428664	1	12
3.74157	90	0	31	FullDelay	0.341568	341568	1	9
3.75303	1	0	31	FullDelay	0.553032	553032	1	17
3.75992	9	0	34	FullDelay	0.25992	259920	1	9
3.76163	10	0	31	FullDelay	0.561632	561632	1	17
3.76872	8	0	33	FullDelay	0.36872	368720	1	10
3.77439	22	0	32	FullDelay	0.474392	474392	1	14
3.79587	25	0	33	FullDelay	0.395872	395872	1	11
3.79728	0	0	31	FullDelay	0.59728	597280	1	18
3.80884	46	0	34	FullDelay	0.30884	308840	1	8
3.82012	11	0	32	FullDelay	0.52012	520120	1	16
3.82302	15	0	33	FullDelay	0.423024	423024	1	12
3.82882	20	0	32	FullDelay	0.528824	528824	1	16
3.8317	60	0	29	FullDelay	0.431696	431696	1	12
3.84451	90	0	32	FullDelay	0.344512	344512	1	9
3.85597	1	0	32	FullDelay	0.555968	555968	1	17
3.85992	9	0	35	FullDelay	0.25992	259920	1	9
3.86457	10	0	32	FullDelay	0.564568	564568	1	17
3.87166	8	0	34	FullDelay	0.371664	371664	1	10
3.87735	22	0	33	FullDelay	0.477352	477352	1	14
3.89882	25	0	34	FullDelay	0.398816	398816	1	11
3.90022	0	0	32	FullDelay	0.600216	600216	1	18
3.9032	46	0	35	FullDelay	0.3032	303200	1	8
3.92308	11	0	33	FullDelay	0.52308	523080	1	16
3.92597	15	0	34	FullDelay	0.425968	425968	1	12
3.93177	20	0	33	FullDelay	0.531768	531768	1	16
3.93887	90	0	33	FullDelay	0.338872	338872	1	9
3.95891	1	0	33	FullDelay	0.558912	558912	1	17
3.95992	9	0	36	FullDelay	0.25992	259920	1	9
3.96602	8	0	35	FullDelay	0.366024	366024	1	10
3.96751	10	0	33	FullDelay	0.567512	567512	1	17
3.9717	22	0	34	FullDelay	0.471696	471696	1	14
3.9746	80	0	3	FullDelay	3.6746	3.6746e+06	3	10
4.00175	25	0	35	FullDelay	0.401752	401752	1	11
4.00316	0	0	33	FullDelay	0.60316	603160	1	18
4.00614	46	0	36	FullDelay	0.306136	306136	1	8
4.01742	11	0	34	FullDelay	0.517424	517424	1	16
4.02613	20	0	34	FullDelay	0.526128	526128	1	16
4.0289	15	0	35	FullDelay	0.428904	428904	1	12
4.04181	90	0	34	FullDelay	0.341808	341808	1	9
4.05327	1	0	34	FullDelay	0.553272	553272	1	17
4.05992	9	0	37	FullDelay	0.25992	259920	1	9
4.06187	10	0	34	FullDelay	0.561872	561872	1	17
4.06896	8	0	36	FullDelay	0.36896	368960	1	10
4.07463	22	0	35	FullDelay	0.474632	474632	1	14
4.09611	25	0	36	FullDelay	0.396112	396112	1	11
4.09752	0	0	34	FullDelay	0.59752	597520	1	18
4.10908	46	0	37	FullDelay	0.30908	309080	1	8
4.12036	11	0	35	FullDelay	0.52036	520360	1	16
4.12326	15	0	36	FullDelay	0.423264	423264	1	12
4.12906	20	0	35	FullDelay	0.529064	529064	1	16
4.13194	60	0	3	FullDelay	3.83194	3.83194e+06	3	12
4.14475	90	0	35	FullDelay	0.344752	344752	1	9
4.15621	1	0	35	FullDelay	0.556208	556208	1	17
4.15992	9	0	38	FullDelay	0.25992	259920	1	9
4.16481	10	0	35	FullDelay	0.564808	564808	1	17
4.1719	8	0	37	FullDelay	0.371904	371904	1	10
